,G,p,budget,from_cache,method,trial_id,I_size,v1_size,v2_size,num_cross_edges,maxD,mip_value,min_exposed_value,duration,v1_objective,greedy_overlap
3638,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/xb13.json,dependent,1,5089,21270,15231,36179,21,220.40215386015842,389.4,4.123200464993714,3541.3853399197524,83
3639,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa7.json,dependent,1,1846,21617,36424,152640,55,507.8974730575701,1355.2,32.54822449700441,2999.668040697333,90
3640,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/xb13.json,random,0,5089,21270,15231,36179,21,237.4316803466816,416.2,3.4236939660040666,3541.3853399197524,2
3641,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/xb13.json,dependent,0,5089,21270,15231,36179,21,220.29916637276756,378.0,4.187371734995395,3541.3853399197524,83
3642,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa7.json,mip_gurobi,0,1846,21617,36424,152640,55,495.8744261723432,1341.8,30.631057748018065,2999.668040697333,113
3643,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa7.json,dependent,0,1846,21617,36424,152640,55,507.79866302333437,1362.6,34.57966616799239,2999.668040697333,88
3644,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za9.json,random,1,4908,31362,21944,80982,30,437.8080533283046,1003.4,3.6245386539958417,5941.082486762213,4
3645,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib12.json,random,0,3563,15628,14971,31136,26,190.92428020689155,316.2,1.3205568880075589,2241.9369304390784,3
3646,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/xb13.json,mip_gurobi,1,5089,21270,15231,36179,21,216.88201222146148,399.8,5.501304545003222,3541.3853399197524,100
3647,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za9.json,random,0,4908,31362,21944,80982,30,437.9276072143532,981.4,4.7375174750050055,5941.082486762213,2
3648,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb5.json,mip_gurobi,1,751,11520,39500,118122,59,381.2837552605071,858.8,22.313197177980328,1361.8983739284085,132
3649,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb5.json,mip_gurobi,0,751,11520,39500,118122,59,381.2837552605071,839.0,22.74777461899793,1361.8983739284085,132
3650,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za9.json,greedy_weighted,0,4908,31362,21944,80982,30,415.12410838412916,925.8,0.1927177619945724,5941.082486762213,-1
3651,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/xb13.json,mip_gurobi,0,5089,21270,15231,36179,21,216.88201222146148,397.0,4.977805825008545,3541.3853399197524,100
3652,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za9.json,greedy_weighted,1,4908,31362,21944,80982,30,415.12410838412916,933.2,0.6881045250047464,5941.082486762213,-1
3653,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib12.json,greedy_weighted,0,3563,15628,14971,31136,26,174.55697938288327,282.6,0.428959267999744,2241.9369304390784,-1
3654,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib12.json,dependent,0,3563,15628,14971,31136,26,173.0111605527132,290.4,3.226769875996978,2241.9369304390784,101
3655,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib12.json,dependent,1,3563,15628,14971,31136,26,173.3246875861306,291.8,2.950627140002325,2241.9369304390784,99
3656,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib12.json,random,1,3563,15628,14971,31136,26,191.16302930364756,303.8,2.504732821980724,2241.9369304390784,1
3657,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib12.json,greedy_weighted,1,3563,15628,14971,31136,26,174.55697938288327,291.0,0.7924517909996212,2241.9369304390784,-1
3658,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za9.json,dependent,1,4908,31362,21944,80982,30,413.16868545034174,943.6,5.537586120015477,5941.082486762213,76
3659,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa13.json,random,1,2704,11770,13535,24882,25,143.2709362669307,218.2,2.0531732669915077,1488.6225096128155,8
3660,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib12.json,mip_gurobi,0,3563,15628,14971,31136,26,171.11971793443774,274.8,3.584495529998094,2241.9369304390784,114
3661,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa13.json,random,0,2704,11770,13535,24882,25,143.40919256784213,222.4,1.8268282790086232,1488.6225096128155,3
3662,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za9.json,dependent,0,4908,31362,21944,80982,30,415.12810038859664,945.8,7.495621694979492,5941.082486762213,74
3663,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib12.json,mip_gurobi,1,3563,15628,14971,31136,26,171.11971793443774,272.2,4.029798360017593,2241.9369304390784,114
3664,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa13.json,dependent,0,2704,11770,13535,24882,25,129.48228308363818,202.0,2.38183027098421,1488.6225096128155,102
3665,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa13.json,greedy_weighted,0,2704,11770,13535,24882,25,130.49544306144364,182.8,0.4330315150145907,1488.6225096128155,-1
3666,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa13.json,dependent,1,2704,11770,13535,24882,25,129.5552226142329,203.4,1.9858460929826836,1488.6225096128155,104
3667,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa13.json,greedy_weighted,1,2704,11770,13535,24882,25,130.49544306144364,193.2,0.06694438800332136,1488.6225096128155,-1
3668,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa13.json,mip_gurobi,1,2704,11770,13535,24882,25,127.67190308671759,207.8,2.017314165015705,1488.6225096128155,118
3669,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa13.json,mip_gurobi,0,2704,11770,13535,24882,25,127.67190308671759,206.8,2.054972587997326,1488.6225096128155,118
3670,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za9.json,mip_gurobi,0,4908,31362,21944,80982,30,407.32458542035624,977.2,8.916028209001523,5941.082486762213,103
3671,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za9.json,mip_gurobi,1,4908,31362,21944,80982,30,407.32458542035624,951.4,10.166711632016813,5941.082486762213,103
3672,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa9.json,random,0,4292,31157,24366,97891,35,472.9400473976882,1146.8,2.966406733001349,5602.610408545389,1
3673,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa9.json,greedy_weighted,0,4292,31157,24366,97891,35,447.5586651346584,1093.6,0.19770933597465049,5602.610408545389,-1
3674,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa9.json,greedy_weighted,1,4292,31157,24366,97891,35,447.5586651346584,1060.0,0.4992522549873684,5602.610408545389,-1
3675,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa9.json,random,1,4292,31157,24366,97891,35,472.7030664128875,1188.0,3.4628318390168715,5602.610408545389,4
3676,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/hb15.json,random,0,710,3520,7648,10076,26,57.4372251722974,70.8,0.7002399679913651,366.44716793582717,12
3677,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa9.json,dependent,1,4292,31157,24366,97891,35,447.3988648575866,1132.8,6.57120404401212,5602.610408545389,66
3678,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa9.json,dependent,0,4292,31157,24366,97891,35,447.9649051672277,1097.2,6.0808312830049545,5602.610408545389,63
3679,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/hb15.json,random,1,710,3520,7648,10076,26,57.73212668481658,71.2,0.7366706100001466,366.44716793582717,6
3680,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/hb15.json,dependent,1,710,3520,7648,10076,26,45.49473856863294,59.8,0.45943345301202504,366.44716793582717,140
3681,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/hb15.json,dependent,0,710,3520,7648,10076,26,45.494701397425786,58.8,0.7885479329852387,366.44716793582717,144
3682,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/hb15.json,greedy_weighted,0,710,3520,7648,10076,26,46.20697159919722,57.2,0.02009809299488552,366.44716793582717,-1
3683,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/hb15.json,greedy_weighted,1,710,3520,7648,10076,26,46.20697159919722,58.4,0.01945834601065144,366.44716793582717,-1
3684,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha10.json,random,0,5571,30485,19506,64102,28,382.33337731641717,822.4,2.4663330410257918,5842.634276028924,0
3685,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/hb15.json,mip_gurobi,1,710,3520,7648,10076,26,45.23207134744485,55.6,0.6848125830001663,366.44716793582717,150
3686,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa8.json,random,0,2939,27677,30331,135447,48,520.5697776375008,1373.2,3.6232640119851567,4302.952846849874,1
3687,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha10.json,random,1,5571,30485,19506,64102,28,382.798403043998,803.2,3.157381864002674,5842.634276028924,2
3688,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/hb15.json,mip_gurobi,0,710,3520,7648,10076,26,45.23207134744485,59.2,0.8926439920032863,366.44716793582717,150
3689,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa8.json,random,1,2939,27677,30331,135447,48,518.5312595964938,1390.0,4.076590134005528,4302.952846849874,7
3690,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha10.json,greedy_weighted,0,5571,30485,19506,64102,28,363.60749369465685,778.2,0.16855587699683386,5842.634276028924,-1
3691,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha10.json,dependent,1,5571,30485,19506,64102,28,361.1707821250589,757.0,5.191036283009454,5842.634276028924,72
3692,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha10.json,greedy_weighted,1,5571,30485,19506,64102,28,363.60749369465685,752.8,0.17080653499579054,5842.634276028924,-1
3693,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa8.json,dependent,0,2939,27677,30331,135447,48,489.14967232274813,1340.8,8.788153135014,4302.952846849874,76
3694,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha10.json,dependent,0,5571,30485,19506,64102,28,361.46124225755767,777.0,5.063844285992673,5842.634276028924,64
3695,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa8.json,dependent,1,2939,27677,30331,135447,48,488.68653460962076,1329.6,9.556627966987437,4302.952846849874,83
3696,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa8.json,greedy_weighted,1,2939,27677,30331,135447,48,486.2043156082628,1304.8,0.6170014039962552,4302.952846849874,-1
3697,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa9.json,mip_gurobi,0,4292,31157,24366,97891,35,439.51055744969597,1079.8,14.38273345300695,5602.610408545389,103
3698,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa9.json,mip_gurobi,1,4292,31157,24366,97891,35,439.51055744969597,1075.4,13.364082892978333,5602.610408545389,103
3699,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa8.json,greedy_weighted,0,2939,27677,30331,135447,48,486.2043156082628,1310.0,0.20132086402736604,4302.952846849874,-1
3700,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha10.json,mip_gurobi,0,5571,30485,19506,64102,28,355.8852522147651,752.8,9.255384930002037,5842.634276028924,93
3701,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb8.json,random,0,2582,25484,32396,142479,50,532.456747439197,1359.0,4.387783628015313,3814.3745836899407,0
3702,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha10.json,mip_gurobi,1,5571,30485,19506,64102,28,355.8852522147651,782.6,8.498813750979025,5842.634276028924,93
3703,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb8.json,random,1,2582,25484,32396,142479,50,531.4990249807931,1426.2,4.141036160988733,3814.3745836899407,2
3704,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb8.json,greedy_weighted,0,2582,25484,32396,142479,50,488.7368841130896,1303.0,0.5166934869776014,3814.3745836899407,-1
3705,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb14.json,random,0,1328,6849,11715,18397,23,98.93078768018616,148.8,1.0945941320096608,731.7072315854667,4
3706,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb8.json,greedy_weighted,1,2582,25484,32396,142479,50,488.7368841130896,1313.6,0.8374553289904725,3814.3745836899407,-1
3707,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua9.json,random,0,3194,28415,28928,126129,48,510.6559263114312,1336.8,4.789042839984177,4576.39159664461,1
3708,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb14.json,dependent,0,1328,6849,11715,18397,23,84.71395686766672,124.2,1.7380559680168517,731.7072315854667,124
3709,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb14.json,random,1,1328,6849,11715,18397,23,98.39942326180888,139.6,2.013414198998362,731.7072315854667,9
3710,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb14.json,dependent,1,1328,6849,11715,18397,23,85.13880677548666,123.6,2.949381818005349,731.7072315854667,115
3711,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua9.json,random,1,3194,28415,28928,126129,48,510.6474172428008,1305.2,5.868396143981954,4576.39159664461,4
3712,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb14.json,greedy_weighted,0,1328,6849,11715,18397,23,85.79420219131006,123.4,0.07516696600941941,731.7072315854667,-1
3713,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb8.json,dependent,0,2582,25484,32396,142479,50,494.94802430891855,1357.2,9.844276007992448,3814.3745836899407,93
3714,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb8.json,dependent,1,2582,25484,32396,142479,50,493.4589289136238,1340.2,10.250388607993957,3814.3745836899407,102
3715,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb14.json,greedy_weighted,1,1328,6849,11715,18397,23,85.79420219131006,121.8,0.5578980850114021,731.7072315854667,-1
3716,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb14.json,mip_gurobi,0,1328,6849,11715,18397,23,83.8306729823738,127.4,1.2566849429858848,731.7072315854667,137
3717,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua9.json,greedy_weighted,1,3194,28415,28928,126129,48,482.5963569586652,1249.6,1.0855511949921492,4576.39159664461,-1
3718,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb14.json,mip_gurobi,1,1328,6849,11715,18397,23,83.8306729823738,133.0,2.1022409480065107,731.7072315854667,137
3719,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua9.json,greedy_weighted,0,3194,28415,28928,126129,48,482.5963569586652,1240.4,0.8603505670034792,4576.39159664461,-1
3720,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua9.json,dependent,1,3194,28415,28928,126129,48,481.8650475291,1298.0,10.4853597409965,4576.39159664461,64
3721,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa8.json,mip_gurobi,0,2939,27677,30331,135447,48,478.546971868731,1353.0,22.058550791000012,4302.952846849874,114
3722,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa8.json,mip_gurobi,1,2939,27677,30331,135447,48,478.546971868731,1312.4,24.70883469900582,4302.952846849874,114
3723,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua9.json,dependent,0,3194,28415,28928,126129,48,480.16989748668914,1322.8,11.386393011984186,4576.39159664461,79
3724,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb12.json,random,0,4971,21117,15335,36195,27,236.34535542163326,394.4,1.8720587229763623,3492.0838214396726,1
3725,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb12.json,random,1,4971,21117,15335,36195,27,236.01647680526364,425.4,1.738753166020615,3492.0838214396726,4
3726,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb8.json,mip_gurobi,0,2582,25484,32396,142479,50,482.8626574761047,1246.8,18.909466368000718,3814.3745836899407,136
3727,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb8.json,mip_gurobi,1,2582,25484,32396,142479,50,482.8626574761047,1278.0,18.362331773008922,3814.3745836899407,136
3728,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb5.json,random,1,1020,14115,39985,135015,66,467.2618350992777,1101.2,3.390774022991536,1682.2979433192859,2
3729,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb12.json,dependent,0,4971,21117,15335,36195,27,218.74391476653912,383.0,2.6908948759955815,3492.0838214396726,79
3730,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb5.json,random,0,1020,14115,39985,135015,66,466.2402419037768,1088.2,4.01181480899686,1682.2979433192859,3
3731,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb12.json,greedy_weighted,1,4971,21117,15335,36195,27,220.7107543279781,386.6,0.10982211900409312,3492.0838214396726,-1
3732,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb12.json,greedy_weighted,0,4971,21117,15335,36195,27,220.7107543279781,370.4,0.4880769479786977,3492.0838214396726,-1
3733,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb12.json,dependent,1,4971,21117,15335,36195,27,218.6856885587889,374.8,3.007996328000445,3492.0838214396726,82
3734,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb5.json,greedy_weighted,0,1020,14115,39985,135015,66,414.72848017009386,997.4,0.7842090769845527,1682.2979433192859,-1
3735,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb5.json,greedy_weighted,1,1020,14115,39985,135015,66,414.72848017009386,994.4,0.13608882698463276,1682.2979433192859,-1
3736,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb12.json,mip_gurobi,1,4971,21117,15335,36195,27,215.5791676912704,397.0,4.270127617986873,3492.0838214396726,103
3737,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb12.json,mip_gurobi,0,4971,21117,15335,36195,27,215.5791676912704,386.6,4.848802929016528,3492.0838214396726,103
3738,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb5.json,dependent,0,1020,14115,39985,135015,66,415.41637105365766,1019.6,7.511511801974847,1682.2979433192859,105
3739,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb5.json,dependent,1,1020,14115,39985,135015,66,416.80814130232835,1017.4,6.9407380289922,1682.2979433192859,105
3740,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb15.json,random,0,1369,6781,11417,17810,26,98.34768296734592,132.6,0.7561249930004124,737.1510274020409,6
3741,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua9.json,mip_gurobi,0,3194,28415,28928,126129,48,472.58580754833184,1238.4,20.89348945801612,4576.39159664461,96
3742,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua9.json,mip_gurobi,1,3194,28415,28928,126129,48,472.58580754833184,1289.2,20.22412660100963,4576.39159664461,96
3743,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb15.json,random,1,1369,6781,11417,17810,26,98.60064432292015,137.8,0.7874226550047752,737.1510274020409,2
3744,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb15.json,greedy_weighted,1,1369,6781,11417,17810,26,85.07404663454031,124.0,0.04193524899892509,737.1510274020409,-1
3745,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb15.json,dependent,0,1369,6781,11417,17810,26,84.51128416132968,116.4,1.5288218170171604,737.1510274020409,124
3746,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb15.json,dependent,1,1369,6781,11417,17810,26,84.44801241470287,118.4,1.0194889059930574,737.1510274020409,123
3747,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb15.json,greedy_weighted,0,1369,6781,11417,17810,26,85.07404663454031,106.2,0.0546646669972688,737.1510274020409,-1
3748,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb15.json,mip_gurobi,0,1369,6781,11417,17810,26,83.37221554846361,120.4,1.1001487000030463,737.1510274020409,140
3749,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb15.json,mip_gurobi,1,1369,6781,11417,17810,26,83.37221554846361,115.8,0.990870581008494,737.1510274020409,140
3750,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb8.json,random,0,5235,31246,20699,72711,31,405.2079595434607,907.8,2.7087063060025685,5902.838312031551,0
3751,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb8.json,random,1,5235,31246,20699,72711,31,404.8412055324556,906.4,3.0364057479891926,5902.838312031551,2
3752,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb8.json,greedy_weighted,0,5235,31246,20699,72711,31,383.32259366180176,842.6,0.5691170989884995,5902.838312031551,-1
3753,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb5.json,mip_gurobi,1,1020,14115,39985,135015,66,407.25617609746325,993.4,16.280241009022575,1682.2979433192859,132
3754,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb6.json,random,1,1040,14323,39933,136220,58,512.6344913867991,1191.4,4.1064427719975365,1839.2871570939553,2
3755,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb6.json,random,0,1040,14323,39933,136220,58,512.9041186082147,1219.8,3.6845810280065048,1839.2871570939553,2
3756,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma13.json,random,0,2925,13289,14473,28015,26,164.16246817364842,250.6,1.3271675410214812,1731.7553901294564,2
3757,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb8.json,dependent,0,5235,31246,20699,72711,31,382.0763828775527,864.0,6.351054378988921,5902.838312031551,78
3758,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb6.json,greedy_weighted,1,1040,14323,39933,136220,58,459.1634441897632,1107.4,0.25930255101411603,1839.2871570939553,-1
3759,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb8.json,greedy_weighted,1,5235,31246,20699,72711,31,383.32259366180176,829.6,0.6576698209973983,5902.838312031551,-1
3760,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma13.json,random,1,2925,13289,14473,28015,26,164.18237872073792,252.8,1.9772666200005915,1731.7553901294564,1
3761,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb5.json,mip_gurobi,0,1020,14115,39985,135015,66,407.25617609746325,1017.4,18.409487984987212,1682.2979433192859,132
3762,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb6.json,greedy_weighted,0,1040,14323,39933,136220,58,459.1634441897632,1086.2,0.17252809400088154,1839.2871570939553,-1
3763,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma13.json,dependent,0,2925,13289,14473,28015,26,147.83534801543033,239.8,3.0643139170133513,1731.7553901294564,112
3764,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb6.json,dependent,1,1040,14323,39933,136220,58,464.1697192813935,1098.6,8.952973778010346,1839.2871570939553,106
3765,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb8.json,dependent,1,5235,31246,20699,72711,31,382.14313799263914,840.2,7.685200236010133,5902.838312031551,78
3766,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma13.json,greedy_weighted,1,2925,13289,14473,28015,26,147.98162177575938,240.2,0.1445794820028823,1731.7553901294564,-1
3767,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma13.json,greedy_weighted,0,2925,13289,14473,28015,26,147.98162177575938,231.8,0.737701278005261,1731.7553901294564,-1
3768,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb6.json,dependent,0,1040,14323,39933,136220,58,464.31611820860985,1142.4,9.659686775004957,1839.2871570939553,109
3769,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma13.json,dependent,1,2925,13289,14473,28015,26,147.46872674342904,237.0,2.9003880730015226,1731.7553901294564,110
3770,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb8.json,mip_gurobi,0,5235,31246,20699,72711,31,376.3207967522147,847.6,10.457604981987972,5902.838312031551,94
3771,montgomery,0.078,200,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma13.json,mip_gurobi,1,2925,13289,14473,28015,26,145.47973456465422,238.6,2.13470541301649,1731.7553901294564,131
