,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,max,max,max,max,max,max,max,max,max,max,max,max
,duration,duration,duration,duration,min_exposed_value,min_exposed_value,min_exposed_value,min_exposed_value,mip_ratio_gap,mip_ratio_gap,mip_ratio_gap,mip_ratio_gap,duration,duration,duration,duration,min_exposed_value,min_exposed_value,min_exposed_value,min_exposed_value,mip_ratio_gap,mip_ratio_gap,mip_ratio_gap,mip_ratio_gap
v2_id,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
method,,,,,,,,,,,,,,,,,,,,,,,,
dependent,1.9825428117428756,4.767329975706816,11.35849431715835,20.199614444584004,92.48485714285707,361.44457142857107,918.4011428571426,964.8222857142869,1.0247610543460224,1.0440893780625222,1.0516418133815084,1.077718078632818,6.465027113998076,9.956281530001434,24.713739897997584,60.05383103198257,238.4,619.2,1265.4,1314.2,1.061936820841345,1.063668898413239,1.0825858614620774,1.131798770160613
greedy_weighted,0.16470129619310941,0.4556871909940466,0.7434397351195886,0.5410636062097702,85.66199999999999,336.19428571428557,855.1680000000001,894.599428571428,1.0597206650033644,1.0601554130571629,1.0621616677057009,1.06319997822847,1.560015002003638,1.5418466439878102,2.302402342989808,2.1542639549879823,225.0,599.4,1216.6,1238.0,1.09315761986655,1.0868144881235968,1.0875241869653849,1.128313929568775
mip_gurobi,2.6673026589512925,10.459121187045364,27.82147508195273,41.90446220295429,90.03914285714286,352.6417142857138,895.5411428571441,928.6931428571428,1.0,1.0,1.0,1.0,10.575016816001153,26.55805663298816,90.49477315400145,103.98942152000382,243.0,608.6,1249.0,1300.8,1.0,1.0,1.0,1.0
random,1.4103765186373909,3.2141724821169295,5.400359895439012,5.98542787533058,132.21657142857126,436.345142857143,1045.6559999999995,1142.1205714285716,1.6943751073440945,1.314826658505373,1.2357337627950966,1.3826725702007696,5.353411492978921,6.6206263590138414,11.313289887009887,14.601622727990616,297.2,698.8,1406.0,1507.0,3.142608599147503,1.5269696834873117,1.3321896591229074,1.7505369344207424
